Pincode,Latitude,Longitude,State,District,Matched_District,Population,Literate,Nightlight_Mean_Radiance,Total_Deposits_Recent,TRAI_Tele_Density_2026,Final_Prosperity_Index
403508,15.594533333333333,73.8682,Goa,North Goa,north goa,818008.0,663060.0,2.910696192406143,68759.3712,117.1,9.085894271812558
224147,26.42315,82.92055500000001,Uttar Pradesh,Ambedkar Nagar,ambedkar nagar,2397888.0,1486939.0,1.564372900671785,11574.2148,71.86,14.553723757376117
480331,21.957752941176473,78.70491176470588,Madhya Pradesh,Chhindwara,chhindwara,2090922.0,1294198.0,0.6691036884125868,12352.2192,74.09,12.497408980878372
841221,25.8008875,85.028525,Bihar,Saran,saran,3951862.0,2157454.0,,20431.1439,63.79,22.512363844288526
761110,20.0969,84.619,Odisha,Ganjam,ganjam,3529031.0,2210050.0,0.9496691306045444,35911.3726,84.21,22.314321555959115
281122,27.46166363636364,77.65445454545454,Uttar Pradesh,Mathura,mathura,2547184.0,1507746.0,2.5032118284171716,29003.7809,71.86,15.90754849059458
761032,19.6243,84.9408,Odisha,Ganjam,ganjam,3529031.0,2210050.0,0.9496691306045444,35911.3726,84.21,22.314321555959115
184120,32.7452625,74.8829125,Jammu & Kashmir,Jammu,jammu,1529958.0,1137135.0,4.3429177953569935,74664.1294,102.4,13.718086280713601
673573,11.5014,75.8855,Kerala,Kozhikode,kozhikode,3086293.0,2615443.0,1.1467795817057291,61691.1844,123.36,24.691862227933722
500085,17.4171,78.4772,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
382445,22.7611,72.2477,Gujarat,Ahmedabad,ahmadabad,7214225.0,5435760.0,3.480161220534386,,100.2,49.58458903729838
190010,34.14,74.7964,Jammu & Kashmir,Srinagar,srinagar,1236829.0,748584.0,2.2352264687741874,38284.376,102.4,9.315551603794017
751019,20.09,85.5114,Odisha,Khorda,khordha,2251673.0,1749936.0,2.8793209318645796,,84.21,16.232798881700443
403516,15.552,73.7559,Goa,North Goa,north goa,818008.0,663060.0,2.910696192406143,68759.3712,117.1,9.085894271812558
782440,25.886199999999995,93.0109,Assam,Nagaon,nagaon,2823768.0,1710716.0,0.901408059500028,10494.3477,82.17,16.992503374492863
673612,11.44838,75.83012,Kerala,Kozhikode,kozhikode,3086293.0,2615443.0,1.1467795817057291,61691.1844,123.36,24.691862227933722
761122,19.6269,84.6711,Odisha,Ganjam,ganjam,3529031.0,2210050.0,0.9496691306045444,35911.3726,84.21,22.314321555959115
517128,13.250083333333334,78.929,Andhra Pradesh,Chittoor,chittoor,4174064.0,2667878.0,1.1432429260296646,12421.3411,102.27,26.390064171093602
756033,21.875173333333333,87.17684000000001,Odisha,Baleswar,baleshwar,2320529.0,1621232.0,1.3427209178616146,21458.5736,84.21,15.49052505511552
281004,27.570783333333335,77.62375,Uttar Pradesh,Mathura,mathura,2547184.0,1507746.0,2.5032118284171716,29003.7809,71.86,15.90754849059458
421004,19.36,73.3279,Maharashtra,Thane,thane,11060148.0,8227161.0,3.1341915380076704,380038.0859,117.1,85.18259222760778
700159,22.4656,88.7803,West Bengal,North 24 Parganas,north,887978.0,681517.0,35.04061070884146,,83.54,17.101550485641493
700159,22.4656,88.7803,West Bengal,North 24 Parganas,north,887978.0,681517.0,0.4093871464003001,,83.54,6.19352708628594
505187,18.37463636363637,79.27162727272727,Telangana,Karim Nagar,karimnagar,3776269.0,2206829.0,1.4442672614564338,14835.0064,102.27,23.168987119772755
670018,11.9265,75.3331,Kerala,Kannur,kannur,2523003.0,2138434.0,1.0458236397119511,56943.5345,123.36,20.545088259348802
413004,17.792,75.4847,Maharashtra,Solapur,solapur,4317756.0,2910676.0,1.5502195994220755,38804.3642,117.1,29.259636746981787
630606,9.8282,78.286,Tamil Nadu,Sivaganga,sivaganga,1339101.0,959744.0,0.9657580431769875,14421.0705,107.98,9.703539537418857
754137,20.3052,86.3294,Odisha,Jagatsinghapur,jagatsinghapur,1136971.0,889027.0,2.5270145774906516,,84.21,8.624549781064689
500045,17.4171,78.4772,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
516339,14.6195,78.5076,Andhra Pradesh,Cuddapah,y.s.r.,2882469.0,1716766.0,0.718717179062103,18594.9457,102.27,17.956187789398115
624206,10.4075,77.8788,Tamil Nadu,Dindigul,dindigul,2159775.0,1481834.0,1.247218964386602,17965.9365,107.98,14.896985667169616
508112,16.876,79.20090000000002,Telangana,Nalgonda,nalgonda,3488809.0,2001019.0,1.340585312942724,10002.5078,102.27,21.141933971040455
517416,13.671725,79.41384166666667,Andhra Pradesh,Chittoor,chittoor,4174064.0,2667878.0,1.1432429260296646,12421.3411,102.27,26.390064171093602
623135,9.118075,78.3683,Tamil Nadu,Ramanathapuram,ramanathapuram,1353445.0,978946.0,0.8470015285326087,7872.3109,107.98,9.616280815825085
577533,13.79744,76.35605,Karnataka,Chitradurga,chitradurga,1659456.0,1087392.0,1.1134446233453157,11631.3306,131.44,11.95205133974053
500056,17.3724,78.437,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
516228,14.84502,79.03231000000001,Andhra Pradesh,Cuddapah,y.s.r.,2882469.0,1716766.0,0.718717179062103,18594.9457,102.27,17.956187789398115
601204,13.33022,80.1546,Tamil Nadu,Tiruvallur,thiruvallur,3728104.0,2791721.0,4.895292154947916,38090.7422,107.98,27.61298129751706
500052,17.328525,78.43325,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
517194,13.694723076923076,79.05386153846153,Andhra Pradesh,Chittoor,chittoor,4174064.0,2667878.0,1.1432429260296646,12421.3411,102.27,26.390064171093602
623503,9.4401,78.6733,Tamil Nadu,Ramanathapuram,ramanathapuram,1353445.0,978946.0,0.8470015285326087,7872.3109,107.98,9.616280815825085
500096,17.4171,78.4772,Telangana,Hyderabad,hyderabad,3943323.0,2892155.0,44.3772037934492,513575.6735,102.27,54.36852208514106
713344,23.65,87.0047,West Bengal,Paschim Bardhaman,barddhaman,7717563.0,5247208.0,2.6711367350091053,,83.54,49.576873549703265
518553,14.973827272727272,78.57581818181819,Andhra Pradesh,Kurnool,kurnool,4053463.0,2127161.0,0.7562742500335932,19158.3391,102.27,23.585673948317538
577412,14.145963636363634,75.06656363636363,Karnataka,Shivamogga,shimoga,1752753.0,1263016.0,0.7959433997629384,,131.44,13.116127971121808
508116,16.876,79.2009,Telangana,Nalgonda,nalgonda,3488809.0,2001019.0,1.340585312942724,10002.5078,102.27,21.141933971040455
518543,15.411057142857144,78.17045238095238,Andhra Pradesh,Kurnool,kurnool,4053463.0,2127161.0,0.7562742500335932,19158.3391,102.27,23.585673948317538
635851,12.596977777777775,78.63564444444445,Tamil Nadu,Vellore,vellore,3936331.0,2773928.0,1.708214266988255,20876.5092,107.98,26.704454940193706
576214,13.851914285714289,74.67001428571429,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
516439,14.9127,78.3818,Andhra Pradesh,Cuddapah,y.s.r.,2882469.0,1716766.0,0.718717179062103,18594.9457,102.27,17.956187789398115
603210,12.7117,79.8508,Tamil Nadu,Kanchipuram,kancheepuram,3998252.0,3013382.0,5.282845706396566,25169.5016,107.98,29.249446916274973
576283,13.666616666666668,74.94883333333333,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
515110,14.355307142857145,77.61927142857144,Andhra Pradesh,Ananthapur,anantapur,4081148.0,2310960.0,0.777612863302959,,102.27,24.47491716575264
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.4620920800209782,37159.637,128.31,4.955753351303473
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.4620920800209782,8190.7244,128.31,4.143029819968711
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.185626007789789,37159.637,128.31,4.868673021046348
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.185626007789789,8190.7244,128.31,4.055949489711587
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.4620920800209782,37159.637,128.31,4.955753351303473
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.4620920800209782,8190.7244,128.31,4.143029819968711
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.185626007789789,37159.637,128.31,4.868673021046348
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,381956.0,287620.0,1.185626007789789,8190.7244,128.31,4.055949489711587
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.4620920800209782,37159.637,128.31,18.21538406013309
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.4620920800209782,8190.7244,128.31,17.40266052879833
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.185626007789789,37159.637,128.31,18.128303729875963
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.185626007789789,8190.7244,128.31,17.315580198541205
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.4620920800209782,37159.637,128.31,18.21538406013309
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.4620920800209782,8190.7244,128.31,17.40266052879833
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.185626007789789,37159.637,128.31,18.128303729875963
174024,31.4957,76.7008,Himachal Pradesh,Bilaspur (HP),bilaspur,2663629.0,1596560.0,1.185626007789789,8190.7244,128.31,17.315580198541205
380055,22.7611,72.2477,Gujarat,Ahmedabad,ahmadabad,7214225.0,5435760.0,3.480161220534386,,100.2,49.58458903729838
574201,12.8382,75.2667,Karnataka,Dakshina Kannada,dakshina kannada,2089649.0,1666323.0,1.2219398018678769,,131.44,16.175024431139516
517423,13.066044444444444,78.55733333333335,Andhra Pradesh,Chittoor,chittoor,4174064.0,2667878.0,1.1432429260296646,12421.3411,102.27,26.390064171093602
421306,19.32838333333333,73.2993,Maharashtra,Thane,thane,11060148.0,8227161.0,3.1341915380076704,380038.0859,117.1,85.18259222760778
383255,23.93179444444444,73.0904,Gujarat,Sabarkantha,sabar kantha,2428589.0,1578734.0,1.046849861715494,11738.312,100.2,15.73300382102476
574146,13.0317,74.8110875,Karnataka,Dakshina Kannada,dakshina kannada,2089649.0,1666323.0,1.2219398018678769,,131.44,16.175024431139516
515001,14.244199999999998,78.1917,Andhra Pradesh,Ananthapur,anantapur,4081148.0,2310960.0,0.777612863302959,,102.27,24.47491716575264
624204,10.3898,77.82,Tamil Nadu,Dindigul,dindigul,2159775.0,1481834.0,1.247218964386602,17965.9365,107.98,14.896985667169616
576222,13.473916666666668,74.93574166666667,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
518323,15.60871,77.40979,Andhra Pradesh,Kurnool,kurnool,4053463.0,2127161.0,0.7562742500335932,19158.3391,102.27,23.585673948317538
625005,9.869366666666666,78.06643333333334,Tamil Nadu,Madurai,madurai,3038252.0,2273430.0,1.783372568294702,49889.2535,107.98,22.390724812751593
574111,13.139525,74.789075,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
515331,13.863084615384617,77.58703076923076,Andhra Pradesh,Ananthapur,anantapur,4081148.0,2310960.0,0.777612863302959,,102.27,24.47491716575264
623526,9.4401,78.6733,Tamil Nadu,Ramanathapuram,ramanathapuram,1353445.0,978946.0,0.8470015285326087,7872.3109,107.98,9.616280815825085
574313,12.5207,75.4399,Karnataka,Dakshina Kannada,dakshina kannada,2089649.0,1666323.0,1.2219398018678769,,131.44,16.175024431139516
518594,15.2426,78.6043,Andhra Pradesh,Kurnool,kurnool,4053463.0,2127161.0,0.7562742500335932,19158.3391,102.27,23.585673948317538
486885,24.2667,82.1937,Madhya Pradesh,Singrauli,singrauli,1178273.0,585054.0,1.5349297340905523,29225.9616,74.09,7.085481986397506
574115,13.184599999999998,74.9134,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
518345,15.886316666666666,77.4416,Andhra Pradesh,Kurnool,kurnool,4053463.0,2127161.0,0.7562742500335932,19158.3391,102.27,23.585673948317538
600095,13.0675,80.1632,Tamil Nadu,Tiruvallur,thiruvallur,3728104.0,2791721.0,4.895292154947916,38090.7422,107.98,27.61298129751706
574199,12.8312,74.91731428571428,Karnataka,Dakshina Kannada,dakshina kannada,2089649.0,1666323.0,1.2219398018678769,,131.44,16.175024431139516
517004,13.6137,79.3652,Andhra Pradesh,Chittoor,chittoor,4174064.0,2667878.0,1.1432429260296646,12421.3411,102.27,26.390064171093602
632102,12.726663636363638,79.0320090909091,Tamil Nadu,Vellore,vellore,3936331.0,2773928.0,1.708214266988255,20876.5092,107.98,26.704454940193706
575002,12.8382,75.2667,Karnataka,Dakshina Kannada,dakshina kannada,2089649.0,1666323.0,1.2219398018678769,,131.44,16.175024431139516
515261,14.3638875,77.63351250000001,Andhra Pradesh,Ananthapur,anantapur,4081148.0,2310960.0,0.777612863302959,,102.27,24.47491716575264
841211,25.84901111111111,84.82568888888889,Bihar,Saran,saran,3951862.0,2157454.0,,20431.1439,63.79,22.512363844288526
632103,12.574327272727272,78.66467272727273,Tamil Nadu,Vellore,vellore,3936331.0,2773928.0,1.708214266988255,20876.5092,107.98,26.704454940193706
576234,13.466699999999998,74.8835,Karnataka,Udupi,udupi,1177361.0,926429.0,0.771321655303978,,131.44,9.734644613223324
518124,15.330228571428572,78.30460476190476,Andhra Pradesh,Kurnool,kurnool,4053463.0,2127161.0,0.7562742500335932,19158.3391,102.27,23.585673948317538
641663,10.8745,76.9756,Tamil Nadu,Coimbatore,coimbatore,3458045.0,2635907.0,2.5553364256788633,142292.5822,107.98,28.225837536137387
246701,29.36953571428571,78.3428,Uttar Pradesh,Bijnor,bijnor,3682713.0,2135393.0,1.5148729526728295,20799.8512,71.86,21.85559396948474
212107,25.309261904761904,81.79187619047619,Uttar Pradesh,Allahabad,allahabad,5954391.0,3665727.0,2.6217377151268115,,71.86,36.35393171404631
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,2540073.0,1466002.0,1.573182359632555,12076.213,63.79,14.692130238358317
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,2540073.0,1466002.0,1.5126140374146522,12076.213,63.79,14.673052637048
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,2540073.0,1466002.0,1.573182359632555,12076.213,63.79,14.692130238358317
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,2540073.0,1466002.0,1.5126140374146522,12076.213,63.79,14.673052637048
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,3701282.0,2503837.0,1.573182359632555,12076.213,63.79,23.15132550298891
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,3701282.0,2503837.0,1.5126140374146522,12076.213,63.79,23.1322479016786
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,3701282.0,2503837.0,1.573182359632555,12076.213,63.79,23.15132550298891
824102,24.69545909090909,84.29322272727273,Bihar,Aurangabad(BH),aurangabad,3701282.0,2503837.0,1.5126140374146522,12076.213,63.79,23.1322479016786
841231,26.212511111111112,84.55613333333332,Bihar,Siwan,siwan,3330464.0,1930175.0,1.595186953187852,19506.2579,63.79,19.55022427275006
144629,31.13347272727273,75.35695454545454,Punjab,Kapurthala,kapurthala,815168.0,576567.0,2.320888807299692,36111.6444,117.97,7.602123085918889
641305,10.95776,76.9653,Tamil Nadu,Coimbatore,coimbatore,3458045.0,2635907.0,2.5553364256788633,142292.5822,107.98,28.225837536137387
250404,29.188591666666667,78.00849166666667,Uttar Pradesh,Meerut,meerut,3443689.0,2141488.0,3.3710361711983676,59444.6452,71.86,22.794655788334307
231207,24.405425,83.086075,Uttar Pradesh,Sonbhadra,sonbhadra,1862559.0,985708.0,1.2197175553067772,13990.5869,71.86,10.508323254029115
509125,16.7398,78.1651,Telangana,Mahabub Nagar,mahbubnagar,4053028.0,1940646.0,1.243774762057482,7264.1742,102.27,22.54554859674154
140116,31.0624,76.4894,Punjab,Rupnagar,rupnagar,684627.0,502731.0,2.1837785907080502,16597.7625,117.97,6.257696606959056
638701,11.5152,77.4143,Tamil Nadu,Erode,erode,2251744.0,1492662.0,1.3147882668679278,35949.6444,107.98,15.764234865197228
250622,29.194692857142854,77.41630714285715,Uttar Pradesh,Bagpat,baghpat,1303048.0,797970.0,2.5548857338408117,9055.3592,71.86,8.152248576083927
231216,24.751048,83.02629999999999,Uttar Pradesh,Sonbhadra,sonbhadra,1862559.0,985708.0,1.2197175553067772,13990.5869,71.86,10.508323254029115
743609,22.12969090909091,88.40937272727273,West Bengal,South 24 Parganas,south,2731929.0,2078402.0,25.9597276290529,,83.54,26.517967840260816
743609,22.12969090909091,88.40937272727273,West Bengal,South 24 Parganas,south,2731929.0,2078402.0,0.7543055585041138,,83.54,18.5788508974115
148022,30.4890875,76.0076125,Punjab,Sangrur,sangrur,1655169.0,1002077.0,2.035853094765289,18138.381,117.97,11.630122571647584
361305,22.39154736842105,70.09493684210527,Gujarat,Jamnagar,jamnagar,2160119.0,1396534.0,1.8296360013293385,32310.8394,100.2,14.866800329177904
144005,31.2121,75.5684,Punjab,Jalandhar,jalandhar,2193590.0,1622537.0,3.2943226862094397,108800.5439,117.97,19.133337634470283
245101,28.7643,77.4856,Uttar Pradesh,Ghaziabad,ghaziabad,4681645.0,3123264.0,6.540775691836059,119478.6038,71.86,33.921761872604705
506330,17.921725000000002,79.755825,Telangana,Warangal,warangal,3512576.0,2065023.0,1.076856110513734,7069.8624,102.27,21.346580293106022
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,18467.5576,71.86,4.638148974912667
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,3056.4504,71.86,4.205789996227269
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,18467.5576,71.86,4.948074039891269
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,3056.4504,71.86,4.515715061205871
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,18467.5576,71.86,4.638148974912667
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,0.7347131200893798,3056.4504,71.86,4.205789996227269
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,18467.5576,71.86,4.948074039891269
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,867848.0,401515.0,1.718675458629304,3056.4504,71.86,4.515715061205871
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,18467.5576,71.86,19.104638555903385
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,3056.4504,71.86,18.672279577217985
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,18467.5576,71.86,19.414563620881985
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,3056.4504,71.86,18.98220464219659
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,18467.5576,71.86,19.104638555903385
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,0.7347131200893798,3056.4504,71.86,18.672279577217985
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,18467.5576,71.86,19.414563620881985
230128,25.830025000000003,81.71311666666666,Uttar Pradesh,Pratapgarh,pratapgarh,3209141.0,1931559.0,1.718675458629304,3056.4504,71.86,18.98220464219659
700040,22.5333,88.3917,West Bengal,Kolkata,kolkata,4496694.0,3588137.0,54.57769839638158,500887.3426,83.54,61.643352177023814
363310,22.902474074074075,71.72176296296296,Gujarat,Surendra Nagar,surendranagar,1756268.0,1093626.0,1.0475399535428684,14678.8576,100.2,11.450973108750455
271306,27.21115714285714,82.28525714285715,Uttar Pradesh,Balrampur,balrampur,2148665.0,868357.0,1.0934693323561653,3243.5223,71.86,10.533931054723926
271306,27.21115714285714,82.28525714285715,Uttar Pradesh,Balrampur,balrampur,2148665.0,868357.0,1.0934693323561653,7994.3268,71.86,10.667214987857164
246762,29.40876315789474,78.35962105263157,Uttar Pradesh,Bijnor,bijnor,3682713.0,2135393.0,1.5148729526728295,20799.8512,71.86,21.85559396948474
383430,23.852635294117647,73.03919411764707,Gujarat,Sabarkantha,sabar kantha,2428589.0,1578734.0,1.046849861715494,11738.312,100.2,15.73300382102476
228142,26.3718,82.26891,Uttar Pradesh,Sultanpur,sultanpur,3797117.0,2239902.0,1.826601617874139,13746.7842,71.86,22.599723109281676
700014,22.5553,88.3558,West Bengal,Kolkata,kolkata,4496694.0,3588137.0,54.57769839638158,500887.3426,83.54,61.643352177023814
222180,25.749125,82.58652500000001,Uttar Pradesh,Jaunpur,jaunpur,4494204.0,2731677.0,2.2206200780554317,26823.2972,71.86,27.564648192976016
274201,26.46183333333333,83.80373333333334,Uttar Pradesh,Deoria,deoria,3100946.0,1875239.0,1.9050962538309983,19115.5914,71.86,18.889166194432672
208014,26.3891,80.2124,Uttar Pradesh,Kanpur Nagar,kanpur nagar,4581268.0,3243022.0,3.8705322568153657,118498.1755,71.86,33.28624306021696
622401,10.352866666666666,78.82473333333334,Tamil Nadu,Pudukkottai,pudukkottai,1618345.0,1110545.0,1.0517112997665758,10224.7486,107.98,11.192426628861078
689109,9.4236,76.4496,Kerala,Alappuzha,alappuzha,2127789.0,1852797.0,2.0774045079146592,,123.36,17.19066047065475
712222,22.83485,88.20285000000001,West Bengal,Hooghly,hugli,5519145.0,4078388.0,2.602268428201575,65931.6971,83.54,38.56812558270349
380018,22.9764,72.836,Gujarat,Ahmedabad,ahmadabad,7214225.0,5435760.0,3.480161220534386,,100.2,49.58458903729838
274701,26.4227,83.8366,Uttar Pradesh,Deoria,deoria,3100946.0,1875239.0,1.9050962538309983,19115.5914,71.86,18.889166194432672
621709,11.357,79.1606,Tamil Nadu,Ariyalur,ariyalur,754894.0,480604.0,1.729933476268797,3802.9086,107.98,5.588437177077314
712408,22.733342857142855,88.01471428571428,West Bengal,Hooghly,hugli,5519145.0,4078388.0,2.602268428201575,65931.6971,83.54,38.56812558270349
387411,23.0401,73.0053,Gujarat,Kheda,kheda,2299885.0,1660243.0,1.7965485074626866,23181.9785,100.2,16.257358123349263
454552,22.38017142857143,75.36227142857142,Madhya Pradesh,Dhar,dhar,2185793.0,1077338.0,1.1615170717266268,12992.4934,74.09,11.972961606774915
271123,26.876678571428577,82.10402142857143,Uttar Pradesh,Gonda,gonda,3433919.0,1679994.0,1.4714895317656769,16062.2068,71.86,18.82382269151525
121002,28.417183333333337,77.393,Haryana,Faridabad,faridabad,1809733.0,1272739.0,9.571411766614746,93581.1617,90.66,17.068156089624463
621851,10.9699,79.0255,Tamil Nadu,Ariyalur,ariyalur,754894.0,480604.0,1.729933476268797,3802.9086,107.98,5.588437177077314
506164,17.9218,79.7582,Telangana,Warangal,warangal,3512576.0,2065023.0,1.076856110513734,7069.8624,102.27,21.346580293106022
192126,33.8152,75.3575,Jammu & Kashmir,Ananthnag,anantnag,1078692.0,545532.0,0.7035381412631753,9064.9131,102.4,6.577247278429016
521126,16.389699999999998,80.85008,Andhra Pradesh,Krishna,krishna,4517398.0,3009718.0,1.55768772607123,38160.2076,102.27,29.90488007053133
383335,23.8073,73.0353,Gujarat,Sabarkantha,sabar kantha,2428589.0,1578734.0,1.046849861715494,11738.312,100.2,15.73300382102476
362610,21.3729,70.4136,Gujarat,Junagadh,junagadh,2743082.0,1842818.0,1.110165868074986,22521.8641,100.2,18.268267123542856
591114,15.96867,75.07809,Karnataka,Belagavi,belgaum,4779661.0,3052032.0,1.1106067142411828,,131.44,31.047624510738974
621710,11.23371,79.30440999999999,Tamil Nadu,Ariyalur,ariyalur,754894.0,480604.0,1.729933476268797,3802.9086,107.98,5.588437177077314
506101,17.9218,79.7582,Telangana,Warangal,warangal,3512576.0,2065023.0,1.076856110513734,7069.8624,102.27,21.346580293106022
629155,8.3069,77.3614,Tamil Nadu,Kanyakumari,kanniyakumari,1870374.0,1548738.0,1.8596571590372604,,107.98,14.46242810392463
523155,15.6213,79.5158,Andhra Pradesh,Prakasam,prakasam,3397448.0,1904435.0,0.7615115171180067,17879.7499,102.27,20.446259443648497
232120,25.27835,83.18847500000001,Uttar Pradesh,Chandauli,chandauli,1952756.0,1174606.0,1.9050340019405785,10936.1637,71.86,11.794035412181731
175024,31.662791666666667,76.93565000000001,Himachal Pradesh,Mandi,mandi,999777.0,723747.0,0.7009198318595927,20268.2703,128.31,8.208587422150574
243201,28.69008260869565,79.52148695652174,Uttar Pradesh,Bareilly,bareilly,4448359.0,2191759.0,2.163863984176484,40081.3966,71.86,25.28790853643957
560082,13.2257,77.575,Karnataka,Bengaluru,bangalore,9621551.0,7512276.0,21.99573263888889,,131.44,73.50950329619785
621307,10.631936363636363,78.41328181818182,Tamil Nadu,Tiruchirappalli,tiruchirappalli,2722290.0,2038981.0,1.8769269312405368,,107.98,19.42565651264183
192101,33.7392,75.14698571428572,Jammu & Kashmir,Ananthnag,anantnag,1078692.0,545532.0,0.7035381412631753,9064.9131,102.4,6.577247278429016
415538,17.6661,74.1735,Maharashtra,Satara,satara,3003741.0,2225694.0,1.0354846523292838,27807.5639,117.1,21.469655345078404
805123,24.834185714285717,85.58675714285714,Bihar,Nawada,nawada,2219146.0,1091012.0,1.3976164693870583,8346.3778,63.79,11.78845750642841
691577,8.8663,76.7057,Kerala,Kollam,kollam,2635375.0,2240273.0,1.7166516998964905,60549.7357,123.36,21.682637740690573
621704,11.12238,79.14688666666667,Tamil Nadu,Ariyalur,ariyalur,754894.0,480604.0,1.729933476268797,3802.9086,107.98,5.588437177077314
623514,9.4776,78.8956,Tamil Nadu,Ramanathapuram,ramanathapuram,1353445.0,978946.0,0.8470015285326087,7872.3109,107.98,9.616280815825085
147103,30.3018,76.4579,Punjab,Patiala,patiala,1895686.0,1266791.0,2.773505814000387,52778.188,117.97,14.815433503769922
411034,18.5716,74.07,Maharashtra,Pune,pune,9429408.0,7171723.0,3.3624508541214753,651301.4153,117.1,82.83591257987256
804425,25.1447,84.9821625,Bihar,Jehanabad,jehanabad,1125313.0,618881.0,2.2933711299189814,5741.7005,63.79,6.356116435683461
612504,11.067714285714288,79.4252857142857,Tamil Nadu,Thanjavur,thanjavur,2405890.0,1790998.0,1.4848917071443934,28181.1072,107.98,17.461951201503854
